ID	BARCODE	PRIMER	ERROR
M05295:78:000000000-BJNBT:1:1102:10295:2002		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:21604:2003		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13031:2003		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:20188:2003		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20152:2003		IGH.forP6_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:11406:2004		IGH.forP4.2_12N	0.7222222222222222
M05295:78:000000000-BJNBT:1:1102:14179:2002		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17415:2004		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:21642:2005		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:19810:2004		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:14024:2003		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:8985:2004		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:22273:2005		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:12448:2003		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:9660:2004		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15232:2006		IGH.forP4.2_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:22640:2004		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:9007:2004		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19173:2005		IGH.forP4.2_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:10370:2006		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:18021:2004		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18650:2004		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7854:2005		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17172:2005		IGH.forP1_08N	0.7647058823529411
M05295:78:000000000-BJNBT:1:1102:13926:2003		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:16551:2005		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14987:2006		IGH.forP135_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:14610:2006		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:15265:2005		IGH.forP1_08N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:9292:2006		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17778:2004		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:7613:2006		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22982:2005		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12748:2005		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12089:2006		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:21144:2004		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:23261:2006		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:21085:2006		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:11018:2006		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10085:2008		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16916:2007		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:14313:2007		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:12926:2006		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:7471:2007		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14907:2005		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17114:2006		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:17042:2007		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11857:2007		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13610:2007		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:22031:2007		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10434:2008		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:11554:2005		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:19392:2005		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:20541:2007		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15027:2007		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:13694:2008		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:20873:2003		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:20481:2008		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:16833:2007		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:21387:2008		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:13398:2008		IGH.forP2_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:21748:2009		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13748:2007		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19499:2009		IGH.forP2_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:9309:2008		IGH.forP135_08N	0.42105263157894735
M05295:78:000000000-BJNBT:1:1102:13231:2008		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:15062:2008		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11656:2009		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17822:2009		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9747:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21940:2009		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:20843:2007		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14929:2009		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:23791:2009		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15853:2009		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:8469:2008		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:11471:2009		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9953:2009		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8518:2011		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9244:2008		IGH.forP4.2_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:18062:2009		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14425:2010		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12814:2008		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15195:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12731:2009		IGH.forP6_12N	0.05555555555555558
M05295:78:000000000-BJNBT:1:1102:20943:2011		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:20745:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18956:2011		IGH.forP4.2_12N	0.7222222222222222
M05295:78:000000000-BJNBT:1:1102:17675:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20111:2008		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:18355:2011		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15082:2011		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:16664:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12603:2011		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:16081:2011		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19020:2009		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18180:2011		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18975:2011		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22855:2010		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:20433:2010		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21864:2008		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:21997:2011		IGH.forP4.2_12N	0.05555555555555558
M05295:78:000000000-BJNBT:1:1102:17221:2011		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:8346:2011		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:13837:2010		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16371:2012		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:18149:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14973:2012		IGH.forP135_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22753:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15002:2011		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18327:2012		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:22210:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17630:2012		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:10706:2011		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:11917:2011		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:15039:2012		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17529:2012		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17896:2012		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:19084:2013		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10817:2012		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:10522:2012		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13859:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18001:2011		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:16885:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21919:2011		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15572:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15327:2012		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:22082:2013		IGH.forP1_08N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:12255:2012		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15179:2013		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16990:2013		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:23714:2014		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:9438:2012		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:16350:2012		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18372:2013		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:23586:2014		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:16518:2013		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15216:2014		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22472:2013		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13552:2014		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14229:2014		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8292:2014		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17807:2013		IGH.forP4.2_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:14066:2014		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20769:2012		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:21463:2014		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21028:2013		IGH.forP2_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:14377:2014		IGH.forP2_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:12643:2014		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:22386:2014		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:11334:2014		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:14042:2012		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11757:2014		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:10031:2014		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14890:2014		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:12559:2015		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15825:2014		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21537:2016		IGH.forP6_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:13378:2013		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19589:2015		IGH.forP6_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11154:2015		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20305:2015		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21362:2015		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16319:2015		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15971:2016		IGH.forP6_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:12422:2015		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:15538:2015		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11350:2015		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11118:2016		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22993:2016		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:19480:2014		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12789:2015		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:23338:2015		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:14104:2016		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20675:2016		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8405:2015		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12292:2016		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12876:2015		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19924:2016		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:8933:2016		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:21820:2017		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16788:2015		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13291:2017		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16036:2017		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17690:2017		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:7536:2017		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14395:2018		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:19426:2016		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:14555:2016		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:9387:2016		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16562:2017		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:19140:2017		IGH.forP6_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:10340:2017		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12531:2018		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:9561:2018		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7802:2018		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:20812:2019		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:19746:2017		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:14461:2018		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:21047:2018		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:23274:2019		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16266:2018		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16458:2018		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:11820:2017		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:11508:2019		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:22948:2018		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:16609:2019		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:18493:2019		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17457:2019		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14300:2019		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8753:2019		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:7518:2019		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:9922:2019		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:18795:2020		IGH.forP135_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19269:2019		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:7909:2020		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21658:2018		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:7381:2020		IGH.forP6_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:19346:2019		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:16443:2021		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11180:2019		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20389:2020		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:14520:2020		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:15661:2019		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:23138:2019		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:13893:2020		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18878:2020		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:24065:2019		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:12485:2020		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:18549:2021		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:14712:2020		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8203:2020		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19669:2020		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:11580:2021		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20132:2020		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:7401:2021		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:17262:2019		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7772:2021		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16901:2020		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17146:2020		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14629:2021		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22778:2021		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:14676:2021		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9939:2021		IGH.forP4.2_12N	0.05555555555555558
M05295:78:000000000-BJNBT:1:1102:13115:2021		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15780:2021		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19158:2021		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15639:2020		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:19720:2020		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:9718:2021		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:11276:2021		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12234:2020		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:11033:2021		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:20091:2023		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:18520:2021		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15347:2023		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13815:2022		IGH.forP135_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:10939:2022		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:20195:2022		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:20572:2022		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15163:2022		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17327:2022		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12994:2023		IGH.forP135_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:12041:2022		IGH.forP4.2_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:8975:2022		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:21704:2022		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:24026:2022		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19776:2021		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12438:2023		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:9683:2023		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20213:2023		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13444:2023		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22866:2021		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:14442:2023		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22508:2023		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16537:2023		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:18697:2021		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18128:2023		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:20964:2022		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:21551:2022		IGH.forP1_08N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12974:2022		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7706:2023		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:10470:2023		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16229:2023		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14576:2023		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7437:2024		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:8032:2022		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:17839:2023		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21896:2022		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13044:2024		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:22150:2024		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:16503:2024		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:13786:2024		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15283:2024		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11738:2024		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:8840:2025		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18820:2024		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:7600:2024		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:8559:2024		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:17406:2024		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10910:2022		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19455:2025		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:20167:2022		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18898:2027		IGH.forP2_08N	0.6842105263157895
