ID	QUALITY
M05295:78:000000000-BJNBT:1:1102:13051:1922	30.323333333333334
M05295:78:000000000-BJNBT:1:1102:7925:1920	23.376666666666665
M05295:78:000000000-BJNBT:1:1102:14338:1921	25.36
M05295:78:000000000-BJNBT:1:1102:12448:1921	29.486666666666668
M05295:78:000000000-BJNBT:1:1102:14590:1918	20.3
M05295:78:000000000-BJNBT:1:1102:14068:1921	28.03
M05295:78:000000000-BJNBT:1:1102:11371:1921	30.836666666666666
M05295:78:000000000-BJNBT:1:1102:9364:1921	29.753333333333334
M05295:78:000000000-BJNBT:1:1102:13355:1921	29.633333333333333
M05295:78:000000000-BJNBT:1:1102:14312:1921	28.643333333333334
M05295:78:000000000-BJNBT:1:1102:13170:1920	24.516666666666666
M05295:78:000000000-BJNBT:1:1102:10806:1922	26.003333333333334
M05295:78:000000000-BJNBT:1:1102:23465:1922	22.83
M05295:78:000000000-BJNBT:1:1102:8084:1922	27.623333333333335
M05295:78:000000000-BJNBT:1:1102:21681:1922	32.21333333333333
M05295:78:000000000-BJNBT:1:1102:9941:1924	34.81333333333333
M05295:78:000000000-BJNBT:1:1102:12219:1922	27.52
M05295:78:000000000-BJNBT:1:1102:7969:1922	26.64
M05295:78:000000000-BJNBT:1:1102:14697:1923	27.10333333333333
M05295:78:000000000-BJNBT:1:1102:17276:1923	28.89
M05295:78:000000000-BJNBT:1:1102:19414:1923	27.256666666666668
M05295:78:000000000-BJNBT:1:1102:13931:1923	31.576666666666668
M05295:78:000000000-BJNBT:1:1102:8605:1923	27.666666666666668
M05295:78:000000000-BJNBT:1:1102:17118:1924	23.843333333333334
M05295:78:000000000-BJNBT:1:1102:22151:1924	28.613333333333333
M05295:78:000000000-BJNBT:1:1102:16541:1924	28.86
M05295:78:000000000-BJNBT:1:1102:13618:1924	27.426666666666666
M05295:78:000000000-BJNBT:1:1102:17969:1924	26.9
M05295:78:000000000-BJNBT:1:1102:10621:1924	29.12
M05295:78:000000000-BJNBT:1:1102:19089:1920	27.89666666666667
M05295:78:000000000-BJNBT:1:1102:11056:1924	21.99
M05295:78:000000000-BJNBT:1:1102:14736:1925	24.726666666666667
M05295:78:000000000-BJNBT:1:1102:10363:1925	25.89
M05295:78:000000000-BJNBT:1:1102:12869:1925	28.65
M05295:78:000000000-BJNBT:1:1102:9109:1925	29.826666666666668
M05295:78:000000000-BJNBT:1:1102:9760:1925	28.873333333333335
M05295:78:000000000-BJNBT:1:1102:11321:1927	33.33
M05295:78:000000000-BJNBT:1:1102:8178:1925	36.17333333333333
M05295:78:000000000-BJNBT:1:1102:18268:1925	29.66
M05295:78:000000000-BJNBT:1:1102:10425:1926	29.753333333333334
M05295:78:000000000-BJNBT:1:1102:20022:1926	18.89
M05295:78:000000000-BJNBT:1:1102:21653:1926	27.21
M05295:78:000000000-BJNBT:1:1102:15054:1927	29.8
M05295:78:000000000-BJNBT:1:1102:16037:1927	22.276666666666667
M05295:78:000000000-BJNBT:1:1102:17823:1927	24.706666666666667
M05295:78:000000000-BJNBT:1:1102:10130:1927	28.01
M05295:78:000000000-BJNBT:1:1102:15439:1927	34.47666666666667
M05295:78:000000000-BJNBT:1:1102:10520:1927	25.526666666666667
M05295:78:000000000-BJNBT:1:1102:9628:1927	24.583333333333332
M05295:78:000000000-BJNBT:1:1102:17746:1927	22.61
M05295:78:000000000-BJNBT:1:1102:11732:1927	32.583333333333336
M05295:78:000000000-BJNBT:1:1102:15485:1925	26.716666666666665
M05295:78:000000000-BJNBT:1:1102:14900:1930	25.86
M05295:78:000000000-BJNBT:1:1102:13598:1928	24.24
M05295:78:000000000-BJNBT:1:1102:13029:1928	26.236666666666668
M05295:78:000000000-BJNBT:1:1102:11406:1930	30.093333333333334
M05295:78:000000000-BJNBT:1:1102:21367:1928	24.163333333333334
M05295:78:000000000-BJNBT:1:1102:21896:1928	25.676666666666666
M05295:78:000000000-BJNBT:1:1102:19476:1929	30.866666666666667
M05295:78:000000000-BJNBT:1:1102:8571:1929	29.523333333333333
M05295:78:000000000-BJNBT:1:1102:21996:1929	29.94333333333333
M05295:78:000000000-BJNBT:1:1102:8122:1929	27.623333333333335
M05295:78:000000000-BJNBT:1:1102:14618:1929	22.293333333333333
M05295:78:000000000-BJNBT:1:1102:19928:1929	29.2
M05295:78:000000000-BJNBT:1:1102:23530:1929	26.083333333333332
M05295:78:000000000-BJNBT:1:1102:18612:1929	24.883333333333333
M05295:78:000000000-BJNBT:1:1102:14403:1929	22.39
M05295:78:000000000-BJNBT:1:1102:9402:1928	29.65
M05295:78:000000000-BJNBT:1:1102:21593:1930	25.116666666666667
M05295:78:000000000-BJNBT:1:1102:16601:1928	29.706666666666667
M05295:78:000000000-BJNBT:1:1102:18407:1930	23.17
M05295:78:000000000-BJNBT:1:1102:17693:1930	26.826666666666668
M05295:78:000000000-BJNBT:1:1102:10747:1930	28.026666666666667
M05295:78:000000000-BJNBT:1:1102:10085:1932	25.7
M05295:78:000000000-BJNBT:1:1102:9807:1931	25.683333333333334
M05295:78:000000000-BJNBT:1:1102:9471:1931	24.406666666666666
M05295:78:000000000-BJNBT:1:1102:15456:1931	29.613333333333333
M05295:78:000000000-BJNBT:1:1102:14255:1931	27.68
M05295:78:000000000-BJNBT:1:1102:21971:1933	24.453333333333333
M05295:78:000000000-BJNBT:1:1102:14127:1934	25.833333333333332
M05295:78:000000000-BJNBT:1:1102:9858:1932	32.18
M05295:78:000000000-BJNBT:1:1102:8025:1932	29.3
M05295:78:000000000-BJNBT:1:1102:17215:1932	27.846666666666668
M05295:78:000000000-BJNBT:1:1102:13433:1932	28.836666666666666
M05295:78:000000000-BJNBT:1:1102:18151:1932	30.19333333333333
M05295:78:000000000-BJNBT:1:1102:19642:1932	27.47
M05295:78:000000000-BJNBT:1:1102:12066:1932	19.373333333333335
M05295:78:000000000-BJNBT:1:1102:14480:1931	27.026666666666667
M05295:78:000000000-BJNBT:1:1102:14998:1932	30.676666666666666
M05295:78:000000000-BJNBT:1:1102:19200:1933	29.79
M05295:78:000000000-BJNBT:1:1102:8882:1936	27.67
M05295:78:000000000-BJNBT:1:1102:7561:1933	29.58
M05295:78:000000000-BJNBT:1:1102:15402:1933	30.923333333333332
M05295:78:000000000-BJNBT:1:1102:15232:1936	26.796666666666667
M05295:78:000000000-BJNBT:1:1102:15097:1932	29.843333333333334
M05295:78:000000000-BJNBT:1:1102:14459:1934	27.906666666666666
M05295:78:000000000-BJNBT:1:1102:14053:1937	27.13
M05295:78:000000000-BJNBT:1:1102:12920:1934	29.296666666666667
M05295:78:000000000-BJNBT:1:1102:17886:1938	28.55
M05295:78:000000000-BJNBT:1:1102:11985:1934	30.433333333333334
M05295:78:000000000-BJNBT:1:1102:8301:1938	29.393333333333334
M05295:78:000000000-BJNBT:1:1102:16705:1935	26.56
M05295:78:000000000-BJNBT:1:1102:9046:1935	20.31
M05295:78:000000000-BJNBT:1:1102:9562:1935	21.106666666666666
M05295:78:000000000-BJNBT:1:1102:15658:1939	33.46333333333333
M05295:78:000000000-BJNBT:1:1102:8976:1933	29.446666666666665
M05295:78:000000000-BJNBT:1:1102:11271:1936	31.906666666666666
M05295:78:000000000-BJNBT:1:1102:21088:1936	26.676666666666666
M05295:78:000000000-BJNBT:1:1102:18784:1940	29.356666666666666
M05295:78:000000000-BJNBT:1:1102:22199:1937	26.643333333333334
M05295:78:000000000-BJNBT:1:1102:16288:1934	19.796666666666667
M05295:78:000000000-BJNBT:1:1102:17353:1938	19.066666666666666
M05295:78:000000000-BJNBT:1:1102:15383:1938	26.903333333333332
M05295:78:000000000-BJNBT:1:1102:16001:1934	26.60333333333333
M05295:78:000000000-BJNBT:1:1102:18728:1942	27.89
M05295:78:000000000-BJNBT:1:1102:20366:1934	30.106666666666666
M05295:78:000000000-BJNBT:1:1102:23569:1938	26.33
M05295:78:000000000-BJNBT:1:1102:12736:1942	29.073333333333334
M05295:78:000000000-BJNBT:1:1102:16662:1939	32.61
M05295:78:000000000-BJNBT:1:1102:12404:1935	27.08
M05295:78:000000000-BJNBT:1:1102:16073:1940	26.616666666666667
M05295:78:000000000-BJNBT:1:1102:20901:1940	23.766666666666666
M05295:78:000000000-BJNBT:1:1102:16511:1940	28.373333333333335
M05295:78:000000000-BJNBT:1:1102:18351:1931	25.06
M05295:78:000000000-BJNBT:1:1102:18968:1940	27.61
M05295:78:000000000-BJNBT:1:1102:20464:1941	26.236666666666668
M05295:78:000000000-BJNBT:1:1102:12535:1942	33.42666666666667
M05295:78:000000000-BJNBT:1:1102:20613:1941	31.946666666666665
M05295:78:000000000-BJNBT:1:1102:17288:1943	31.94
M05295:78:000000000-BJNBT:1:1102:15215:1938	31.80666666666667
M05295:78:000000000-BJNBT:1:1102:8950:1942	30.753333333333334
M05295:78:000000000-BJNBT:1:1102:11847:1942	20.393333333333334
M05295:78:000000000-BJNBT:1:1102:10544:1939	32.24333333333333
M05295:78:000000000-BJNBT:1:1102:21723:1943	30.223333333333333
M05295:78:000000000-BJNBT:1:1102:22766:1942	32.70666666666666
M05295:78:000000000-BJNBT:1:1102:22487:1942	25.823333333333334
M05295:78:000000000-BJNBT:1:1102:12131:1942	20.30666666666667
M05295:78:000000000-BJNBT:1:1102:10980:1942	31.02
M05295:78:000000000-BJNBT:1:1102:8047:1944	30.59
M05295:78:000000000-BJNBT:1:1102:14978:1942	29.83
M05295:78:000000000-BJNBT:1:1102:15898:1942	27.936666666666667
M05295:78:000000000-BJNBT:1:1102:24026:1941	33.906666666666666
M05295:78:000000000-BJNBT:1:1102:13567:1943	23.296666666666667
M05295:78:000000000-BJNBT:1:1102:18711:1941	19.446666666666665
M05295:78:000000000-BJNBT:1:1102:18579:1943	24.173333333333332
M05295:78:000000000-BJNBT:1:1102:13552:1943	33.25666666666667
M05295:78:000000000-BJNBT:1:1102:20645:1943	34.06333333333333
M05295:78:000000000-BJNBT:1:1102:12797:1943	24.773333333333333
M05295:78:000000000-BJNBT:1:1102:12621:1942	27.176666666666666
M05295:78:000000000-BJNBT:1:1102:17548:1943	35.10666666666667
M05295:78:000000000-BJNBT:1:1102:10677:1944	27.75
M05295:78:000000000-BJNBT:1:1102:9892:1944	28.416666666666668
M05295:78:000000000-BJNBT:1:1102:8073:1944	33.54
M05295:78:000000000-BJNBT:1:1102:19676:1942	34.593333333333334
M05295:78:000000000-BJNBT:1:1102:19768:1944	25.326666666666668
M05295:78:000000000-BJNBT:1:1102:21337:1944	33.04333333333334
M05295:78:000000000-BJNBT:1:1102:17919:1945	32.29333333333334
M05295:78:000000000-BJNBT:1:1102:9193:1945	33.96
M05295:78:000000000-BJNBT:1:1102:9733:1945	22.176666666666666
M05295:78:000000000-BJNBT:1:1102:11070:1945	33.56
M05295:78:000000000-BJNBT:1:1102:18668:1945	30.803333333333335
M05295:78:000000000-BJNBT:1:1102:19373:1946	29.243333333333332
M05295:78:000000000-BJNBT:1:1102:9387:1945	29.783333333333335
M05295:78:000000000-BJNBT:1:1102:16126:1947	29.453333333333333
M05295:78:000000000-BJNBT:1:1102:18310:1947	28.64666666666667
M05295:78:000000000-BJNBT:1:1102:14589:1945	26.04
M05295:78:000000000-BJNBT:1:1102:12507:1946	25.613333333333333
M05295:78:000000000-BJNBT:1:1102:15344:1946	29.31
M05295:78:000000000-BJNBT:1:1102:10068:1946	33.3
M05295:78:000000000-BJNBT:1:1102:11137:1946	25.02
M05295:78:000000000-BJNBT:1:1102:13817:1946	29.186666666666667
M05295:78:000000000-BJNBT:1:1102:13261:1946	31.296666666666667
M05295:78:000000000-BJNBT:1:1102:11724:1946	29.163333333333334
M05295:78:000000000-BJNBT:1:1102:11453:1946	26.573333333333334
M05295:78:000000000-BJNBT:1:1102:10206:1946	31.963333333333335
M05295:78:000000000-BJNBT:1:1102:14658:1946	32.62
M05295:78:000000000-BJNBT:1:1102:12475:1945	33.01
M05295:78:000000000-BJNBT:1:1102:8011:1946	29.746666666666666
M05295:78:000000000-BJNBT:1:1102:23675:1945	28.84
M05295:78:000000000-BJNBT:1:1102:19156:1945	26.886666666666667
M05295:78:000000000-BJNBT:1:1102:15071:1947	26.786666666666665
M05295:78:000000000-BJNBT:1:1102:14573:1947	28.996666666666666
M05295:78:000000000-BJNBT:1:1102:14528:1947	26.246666666666666
M05295:78:000000000-BJNBT:1:1102:8529:1947	33.87
M05295:78:000000000-BJNBT:1:1102:22344:1949	33.2
M05295:78:000000000-BJNBT:1:1102:20990:1947	24.923333333333332
M05295:78:000000000-BJNBT:1:1102:12699:1948	21.766666666666666
M05295:78:000000000-BJNBT:1:1102:17410:1948	33.54333333333334
M05295:78:000000000-BJNBT:1:1102:9585:1948	30.483333333333334
M05295:78:000000000-BJNBT:1:1102:9231:1948	20.21
M05295:78:000000000-BJNBT:1:1102:11209:1948	31.68
M05295:78:000000000-BJNBT:1:1102:10758:1948	32.18666666666667
M05295:78:000000000-BJNBT:1:1102:13238:1948	30.54
M05295:78:000000000-BJNBT:1:1102:17338:1948	20.783333333333335
M05295:78:000000000-BJNBT:1:1102:11045:1948	19.436666666666667
M05295:78:000000000-BJNBT:1:1102:22292:1948	25.796666666666667
M05295:78:000000000-BJNBT:1:1102:10046:1951	31.346666666666668
M05295:78:000000000-BJNBT:1:1102:13074:1949	28.236666666666668
M05295:78:000000000-BJNBT:1:1102:15134:1949	33.81
M05295:78:000000000-BJNBT:1:1102:11579:1947	29.216666666666665
M05295:78:000000000-BJNBT:1:1102:7964:1949	33.763333333333335
M05295:78:000000000-BJNBT:1:1102:12985:1949	25.793333333333333
M05295:78:000000000-BJNBT:1:1102:18630:1950	29.463333333333335
M05295:78:000000000-BJNBT:1:1102:9533:1950	29.783333333333335
M05295:78:000000000-BJNBT:1:1102:14339:1950	31.333333333333332
M05295:78:000000000-BJNBT:1:1102:22565:1950	32.093333333333334
M05295:78:000000000-BJNBT:1:1102:18200:1950	32.586666666666666
M05295:78:000000000-BJNBT:1:1102:19003:1950	31.086666666666666
M05295:78:000000000-BJNBT:1:1102:23612:1950	28.246666666666666
M05295:78:000000000-BJNBT:1:1102:11512:1952	32.8
M05295:78:000000000-BJNBT:1:1102:7867:1950	33.72666666666667
M05295:78:000000000-BJNBT:1:1102:16551:1952	32.346666666666664
M05295:78:000000000-BJNBT:1:1102:16420:1951	20.823333333333334
M05295:78:000000000-BJNBT:1:1102:7900:1951	29.436666666666667
M05295:78:000000000-BJNBT:1:1102:13422:1951	27.883333333333333
M05295:78:000000000-BJNBT:1:1102:8419:1951	32.916666666666664
M05295:78:000000000-BJNBT:1:1102:18368:1951	33.513333333333335
M05295:78:000000000-BJNBT:1:1102:18268:1951	32.13333333333333
M05295:78:000000000-BJNBT:1:1102:20137:1951	29.576666666666668
M05295:78:000000000-BJNBT:1:1102:18385:1952	26.55
M05295:78:000000000-BJNBT:1:1102:16818:1952	34.02333333333333
M05295:78:000000000-BJNBT:1:1102:21614:1952	19.066666666666666
M05295:78:000000000-BJNBT:1:1102:19551:1952	28.52
M05295:78:000000000-BJNBT:1:1102:15784:1950	26.596666666666668
M05295:78:000000000-BJNBT:1:1102:23824:1952	27.84
M05295:78:000000000-BJNBT:1:1102:10274:1952	32.56333333333333
M05295:78:000000000-BJNBT:1:1102:8331:1948	32.17666666666667
M05295:78:000000000-BJNBT:1:1102:19179:1952	24.763333333333332
M05295:78:000000000-BJNBT:1:1102:13612:1953	26.613333333333333
M05295:78:000000000-BJNBT:1:1102:14624:1952	24.803333333333335
M05295:78:000000000-BJNBT:1:1102:13773:1952	31.99
M05295:78:000000000-BJNBT:1:1102:8786:1952	31.296666666666667
M05295:78:000000000-BJNBT:1:1102:7839:1953	35.24333333333333
M05295:78:000000000-BJNBT:1:1102:12851:1954	30.213333333333335
M05295:78:000000000-BJNBT:1:1102:16167:1953	21.563333333333333
M05295:78:000000000-BJNBT:1:1102:23363:1953	28.123333333333335
M05295:78:000000000-BJNBT:1:1102:11295:1953	30.17
M05295:78:000000000-BJNBT:1:1102:20482:1953	35.35333333333333
M05295:78:000000000-BJNBT:1:1102:15918:1953	28.573333333333334
M05295:78:000000000-BJNBT:1:1102:17673:1953	32.653333333333336
M05295:78:000000000-BJNBT:1:1102:15728:1953	29.24
M05295:78:000000000-BJNBT:1:1102:13040:1953	30.666666666666668
M05295:78:000000000-BJNBT:1:1102:22112:1953	28.99
M05295:78:000000000-BJNBT:1:1102:14487:1952	31.14
M05295:78:000000000-BJNBT:1:1102:23223:1953	30.263333333333332
M05295:78:000000000-BJNBT:1:1102:12201:1954	25.74
M05295:78:000000000-BJNBT:1:1102:15461:1954	29.026666666666667
M05295:78:000000000-BJNBT:1:1102:15246:1954	30.003333333333334
M05295:78:000000000-BJNBT:1:1102:20505:1953	31.466666666666665
M05295:78:000000000-BJNBT:1:1102:14267:1954	24.536666666666665
M05295:78:000000000-BJNBT:1:1102:12097:1954	27.79
