ID	QUALITY
M05295:78:000000000-BJNBT:1:1102:17124:1902	12.733333333333333
M05295:78:000000000-BJNBT:1:1102:19854:1891	12.18
M05295:78:000000000-BJNBT:1:1102:20570:1897	11.813333333333333
M05295:78:000000000-BJNBT:1:1102:21427:1902	11.733333333333333
M05295:78:000000000-BJNBT:1:1102:16575:1903	12.86
M05295:78:000000000-BJNBT:1:1102:8672:1904	13.216666666666667
M05295:78:000000000-BJNBT:1:1102:19998:1902	12.366666666666667
M05295:78:000000000-BJNBT:1:1102:9463:1907	12.656666666666666
M05295:78:000000000-BJNBT:1:1102:11184:1905	13.833333333333334
M05295:78:000000000-BJNBT:1:1102:12313:1906	13.396666666666667
M05295:78:000000000-BJNBT:1:1102:10526:1906	13.47
M05295:78:000000000-BJNBT:1:1102:8272:1906	13.16
M05295:78:000000000-BJNBT:1:1102:17033:1906	12.826666666666666
M05295:78:000000000-BJNBT:1:1102:14205:1906	13.186666666666667
M05295:78:000000000-BJNBT:1:1102:18570:1906	11.633333333333333
M05295:78:000000000-BJNBT:1:1102:11592:1906	13.746666666666666
M05295:78:000000000-BJNBT:1:1102:8988:1907	13.863333333333333
M05295:78:000000000-BJNBT:1:1102:13333:1907	13.28
M05295:78:000000000-BJNBT:1:1102:15814:1907	12.296666666666667
M05295:78:000000000-BJNBT:1:1102:11444:1907	13.2
M05295:78:000000000-BJNBT:1:1102:17581:1907	12.306666666666667
M05295:78:000000000-BJNBT:1:1102:10242:1905	13.486666666666666
M05295:78:000000000-BJNBT:1:1102:13630:1907	12.2
M05295:78:000000000-BJNBT:1:1102:12934:1908	12.796666666666667
M05295:78:000000000-BJNBT:1:1102:17607:1908	12.773333333333333
M05295:78:000000000-BJNBT:1:1102:18491:1908	13.066666666666666
M05295:78:000000000-BJNBT:1:1102:19463:1908	11.593333333333334
M05295:78:000000000-BJNBT:1:1102:22607:1908	12.103333333333333
M05295:78:000000000-BJNBT:1:1102:10882:1908	13.243333333333334
M05295:78:000000000-BJNBT:1:1102:14448:1908	14.473333333333333
M05295:78:000000000-BJNBT:1:1102:20622:1908	13.19
M05295:78:000000000-BJNBT:1:1102:16681:1908	13.373333333333333
M05295:78:000000000-BJNBT:1:1102:8757:1908	13.486666666666666
M05295:78:000000000-BJNBT:1:1102:19656:1908	12.78
M05295:78:000000000-BJNBT:1:1102:11884:1909	12.42
M05295:78:000000000-BJNBT:1:1102:7462:1909	12.63
M05295:78:000000000-BJNBT:1:1102:12821:1910	13.133333333333333
M05295:78:000000000-BJNBT:1:1102:11772:1910	12.553333333333333
M05295:78:000000000-BJNBT:1:1102:20639:1910	12.226666666666667
M05295:78:000000000-BJNBT:1:1102:15901:1910	12.1
M05295:78:000000000-BJNBT:1:1102:10180:1910	13.293333333333333
M05295:78:000000000-BJNBT:1:1102:18336:1910	13.11
M05295:78:000000000-BJNBT:1:1102:8444:1911	13.296666666666667
M05295:78:000000000-BJNBT:1:1102:22668:1911	11.103333333333333
M05295:78:000000000-BJNBT:1:1102:9657:1912	11.996666666666666
M05295:78:000000000-BJNBT:1:1102:20499:1912	12.86
M05295:78:000000000-BJNBT:1:1102:15994:1912	12.226666666666667
M05295:78:000000000-BJNBT:1:1102:14129:1912	12.153333333333334
M05295:78:000000000-BJNBT:1:1102:16141:1916	13.553333333333333
M05295:78:000000000-BJNBT:1:1102:11262:1912	11.856666666666667
M05295:78:000000000-BJNBT:1:1102:16158:1913	12.97
M05295:78:000000000-BJNBT:1:1102:20316:1916	11.83
M05295:78:000000000-BJNBT:1:1102:17724:1913	12.463333333333333
M05295:78:000000000-BJNBT:1:1102:20860:1914	13.216666666666667
M05295:78:000000000-BJNBT:1:1102:10718:1914	13.536666666666667
M05295:78:000000000-BJNBT:1:1102:9831:1914	13.603333333333333
M05295:78:000000000-BJNBT:1:1102:22944:1914	12.02
M05295:78:000000000-BJNBT:1:1102:22301:1914	12.75
M05295:78:000000000-BJNBT:1:1102:13652:1915	13.293333333333333
M05295:78:000000000-BJNBT:1:1102:7519:1915	12.706666666666667
M05295:78:000000000-BJNBT:1:1102:19804:1915	11.673333333333334
M05295:78:000000000-BJNBT:1:1102:12120:1915	12.946666666666667
M05295:78:000000000-BJNBT:1:1102:10686:1915	12.84
M05295:78:000000000-BJNBT:1:1102:13500:1913	13.24
M05295:78:000000000-BJNBT:1:1102:18640:1913	11.356666666666667
M05295:78:000000000-BJNBT:1:1102:21814:1916	11.516666666666667
M05295:78:000000000-BJNBT:1:1102:18535:1916	11.266666666666667
M05295:78:000000000-BJNBT:1:1102:13416:1916	12.593333333333334
M05295:78:000000000-BJNBT:1:1102:14031:1917	13.766666666666667
M05295:78:000000000-BJNBT:1:1102:10027:1917	13.753333333333334
M05295:78:000000000-BJNBT:1:1102:10476:1917	13.056666666666667
M05295:78:000000000-BJNBT:1:1102:12750:1917	12.513333333333334
M05295:78:000000000-BJNBT:1:1102:18216:1918	13.1
M05295:78:000000000-BJNBT:1:1102:20057:1918	12.266666666666667
M05295:78:000000000-BJNBT:1:1102:9225:1918	13.353333333333333
M05295:78:000000000-BJNBT:1:1102:12013:1918	13.593333333333334
M05295:78:000000000-BJNBT:1:1102:16305:1918	13.31
M05295:78:000000000-BJNBT:1:1102:21280:1918	12.606666666666667
M05295:78:000000000-BJNBT:1:1102:13860:1918	13.42
M05295:78:000000000-BJNBT:1:1102:14965:1921	12.936666666666667
M05295:78:000000000-BJNBT:1:1102:11371:1921	13.983333333333333
M05295:78:000000000-BJNBT:1:1102:10259:1919	13.703333333333333
M05295:78:000000000-BJNBT:1:1102:12838:1919	12.65
M05295:78:000000000-BJNBT:1:1102:9198:1920	14.74
M05295:78:000000000-BJNBT:1:1102:14312:1921	14.133333333333333
M05295:78:000000000-BJNBT:1:1102:13966:1920	12.52
M05295:78:000000000-BJNBT:1:1102:11433:1920	14.326666666666666
M05295:78:000000000-BJNBT:1:1102:7730:1920	13.73
M05295:78:000000000-BJNBT:1:1102:7925:1920	12.713333333333333
M05295:78:000000000-BJNBT:1:1102:19089:1920	12.816666666666666
M05295:78:000000000-BJNBT:1:1102:14338:1921	13.896666666666667
M05295:78:000000000-BJNBT:1:1102:12448:1921	13.966666666666667
M05295:78:000000000-BJNBT:1:1102:14590:1918	12.966666666666667
M05295:78:000000000-BJNBT:1:1102:14068:1921	13.95
M05295:78:000000000-BJNBT:1:1102:10981:1919	13.9
M05295:78:000000000-BJNBT:1:1102:13931:1923	13.476666666666667
M05295:78:000000000-BJNBT:1:1102:13355:1921	13.673333333333334
M05295:78:000000000-BJNBT:1:1102:13170:1920	13.233333333333333
M05295:78:000000000-BJNBT:1:1102:13984:1921	13.003333333333334
M05295:78:000000000-BJNBT:1:1102:10806:1922	14.09
M05295:78:000000000-BJNBT:1:1102:23465:1922	12.003333333333334
M05295:78:000000000-BJNBT:1:1102:8084:1922	12.983333333333333
M05295:78:000000000-BJNBT:1:1102:21681:1922	13.806666666666667
M05295:78:000000000-BJNBT:1:1102:9941:1924	14.94
M05295:78:000000000-BJNBT:1:1102:12219:1922	12.793333333333333
M05295:78:000000000-BJNBT:1:1102:7969:1922	13.926666666666666
M05295:78:000000000-BJNBT:1:1102:14697:1923	13.403333333333334
M05295:78:000000000-BJNBT:1:1102:19414:1923	13.08
M05295:78:000000000-BJNBT:1:1102:17276:1923	13.28
M05295:78:000000000-BJNBT:1:1102:9364:1921	13.25
M05295:78:000000000-BJNBT:1:1102:8605:1923	13.38
M05295:78:000000000-BJNBT:1:1102:17118:1924	12.62
M05295:78:000000000-BJNBT:1:1102:22151:1924	12.116666666666667
M05295:78:000000000-BJNBT:1:1102:16541:1924	13.423333333333334
M05295:78:000000000-BJNBT:1:1102:10425:1926	13.62
M05295:78:000000000-BJNBT:1:1102:17969:1924	12.38
M05295:78:000000000-BJNBT:1:1102:10621:1924	13.52
M05295:78:000000000-BJNBT:1:1102:13051:1922	13.803333333333333
M05295:78:000000000-BJNBT:1:1102:16037:1927	12.413333333333334
M05295:78:000000000-BJNBT:1:1102:14736:1925	12.813333333333333
M05295:78:000000000-BJNBT:1:1102:10363:1925	13.5
M05295:78:000000000-BJNBT:1:1102:15439:1927	13.61
M05295:78:000000000-BJNBT:1:1102:9109:1925	14.216666666666667
M05295:78:000000000-BJNBT:1:1102:9760:1925	12.98
M05295:78:000000000-BJNBT:1:1102:15485:1925	12.916666666666666
M05295:78:000000000-BJNBT:1:1102:8178:1925	14.346666666666666
M05295:78:000000000-BJNBT:1:1102:18268:1925	15.003333333333334
M05295:78:000000000-BJNBT:1:1102:13618:1924	13.25
M05295:78:000000000-BJNBT:1:1102:21653:1926	11.73
M05295:78:000000000-BJNBT:1:1102:15054:1927	13.333333333333334
M05295:78:000000000-BJNBT:1:1102:20022:1926	12.49
M05295:78:000000000-BJNBT:1:1102:11056:1924	13.076666666666666
M05295:78:000000000-BJNBT:1:1102:17823:1927	13.476666666666667
M05295:78:000000000-BJNBT:1:1102:10130:1927	12.986666666666666
M05295:78:000000000-BJNBT:1:1102:12869:1925	13.58
M05295:78:000000000-BJNBT:1:1102:10520:1927	13.05
M05295:78:000000000-BJNBT:1:1102:9628:1927	12.81
M05295:78:000000000-BJNBT:1:1102:17746:1927	12.8
M05295:78:000000000-BJNBT:1:1102:11732:1927	14.146666666666667
M05295:78:000000000-BJNBT:1:1102:11321:1927	12.81
M05295:78:000000000-BJNBT:1:1102:9402:1928	14.47
M05295:78:000000000-BJNBT:1:1102:13598:1928	13.493333333333334
M05295:78:000000000-BJNBT:1:1102:13029:1928	12.846666666666666
M05295:78:000000000-BJNBT:1:1102:21367:1928	12.366666666666667
M05295:78:000000000-BJNBT:1:1102:16601:1928	12.97
M05295:78:000000000-BJNBT:1:1102:21896:1928	12.28
M05295:78:000000000-BJNBT:1:1102:19476:1929	13.606666666666667
M05295:78:000000000-BJNBT:1:1102:8571:1929	13.41
M05295:78:000000000-BJNBT:1:1102:21996:1929	12.99
M05295:78:000000000-BJNBT:1:1102:8122:1929	12.363333333333333
M05295:78:000000000-BJNBT:1:1102:14618:1929	13.326666666666666
M05295:78:000000000-BJNBT:1:1102:19928:1929	13.183333333333334
M05295:78:000000000-BJNBT:1:1102:23530:1929	12.12
M05295:78:000000000-BJNBT:1:1102:18612:1929	12.333333333333334
M05295:78:000000000-BJNBT:1:1102:14403:1929	13.64
M05295:78:000000000-BJNBT:1:1102:14900:1930	13.746666666666666
M05295:78:000000000-BJNBT:1:1102:21593:1930	11.686666666666667
M05295:78:000000000-BJNBT:1:1102:11406:1930	13.753333333333334
M05295:78:000000000-BJNBT:1:1102:18407:1930	13.016666666666667
M05295:78:000000000-BJNBT:1:1102:17693:1930	13.196666666666667
M05295:78:000000000-BJNBT:1:1102:10747:1930	13.853333333333333
M05295:78:000000000-BJNBT:1:1102:14480:1931	12.603333333333333
M05295:78:000000000-BJNBT:1:1102:9807:1931	13.21
M05295:78:000000000-BJNBT:1:1102:9471:1931	13.23
M05295:78:000000000-BJNBT:1:1102:15456:1931	12.756666666666666
M05295:78:000000000-BJNBT:1:1102:14255:1931	13.74
M05295:78:000000000-BJNBT:1:1102:9858:1932	14.196666666666667
M05295:78:000000000-BJNBT:1:1102:15402:1933	14.56
M05295:78:000000000-BJNBT:1:1102:21971:1933	12.386666666666667
M05295:78:000000000-BJNBT:1:1102:17215:1932	13.38
M05295:78:000000000-BJNBT:1:1102:8025:1932	13.666666666666666
M05295:78:000000000-BJNBT:1:1102:13433:1932	13.51
M05295:78:000000000-BJNBT:1:1102:18151:1932	12.7
M05295:78:000000000-BJNBT:1:1102:11985:1934	14.25
M05295:78:000000000-BJNBT:1:1102:12066:1932	12.57
M05295:78:000000000-BJNBT:1:1102:14998:1932	14.69
M05295:78:000000000-BJNBT:1:1102:10085:1932	12.646666666666667
M05295:78:000000000-BJNBT:1:1102:19200:1933	12.17
M05295:78:000000000-BJNBT:1:1102:8976:1933	13.636666666666667
M05295:78:000000000-BJNBT:1:1102:7561:1933	13.683333333333334
M05295:78:000000000-BJNBT:1:1102:18351:1931	12.816666666666666
M05295:78:000000000-BJNBT:1:1102:15097:1932	13.606666666666667
M05295:78:000000000-BJNBT:1:1102:15232:1936	13.563333333333333
M05295:78:000000000-BJNBT:1:1102:16288:1934	12.346666666666666
M05295:78:000000000-BJNBT:1:1102:14459:1934	14.07
M05295:78:000000000-BJNBT:1:1102:16001:1934	12.926666666666666
M05295:78:000000000-BJNBT:1:1102:12920:1934	12.6
M05295:78:000000000-BJNBT:1:1102:17886:1938	13.15
M05295:78:000000000-BJNBT:1:1102:20366:1934	13.396666666666667
M05295:78:000000000-BJNBT:1:1102:16705:1935	13.02
M05295:78:000000000-BJNBT:1:1102:23569:1938	12.063333333333333
M05295:78:000000000-BJNBT:1:1102:10544:1939	13.586666666666666
M05295:78:000000000-BJNBT:1:1102:12404:1935	13.156666666666666
M05295:78:000000000-BJNBT:1:1102:8882:1936	14.136666666666667
M05295:78:000000000-BJNBT:1:1102:11271:1936	13.976666666666667
M05295:78:000000000-BJNBT:1:1102:20901:1940	12.576666666666666
M05295:78:000000000-BJNBT:1:1102:16511:1940	12.826666666666666
M05295:78:000000000-BJNBT:1:1102:21088:1936	11.986666666666666
M05295:78:000000000-BJNBT:1:1102:14053:1937	13.4
M05295:78:000000000-BJNBT:1:1102:20464:1941	13.04
M05295:78:000000000-BJNBT:1:1102:15383:1938	13.03
M05295:78:000000000-BJNBT:1:1102:19642:1932	12.406666666666666
M05295:78:000000000-BJNBT:1:1102:15215:1938	13.636666666666667
M05295:78:000000000-BJNBT:1:1102:8301:1938	13.236666666666666
M05295:78:000000000-BJNBT:1:1102:9046:1935	13.03
M05295:78:000000000-BJNBT:1:1102:9562:1935	12.973333333333333
M05295:78:000000000-BJNBT:1:1102:12621:1942	11.46
M05295:78:000000000-BJNBT:1:1102:16073:1940	12.216666666666667
M05295:78:000000000-BJNBT:1:1102:15658:1939	14.79
M05295:78:000000000-BJNBT:1:1102:22199:1937	12.063333333333333
M05295:78:000000000-BJNBT:1:1102:14127:1934	13.21
M05295:78:000000000-BJNBT:1:1102:18968:1940	12.533333333333333
M05295:78:000000000-BJNBT:1:1102:18784:1940	13.48
M05295:78:000000000-BJNBT:1:1102:24026:1941	12.25
M05295:78:000000000-BJNBT:1:1102:18711:1941	12.32
M05295:78:000000000-BJNBT:1:1102:20613:1941	13.026666666666667
M05295:78:000000000-BJNBT:1:1102:14978:1942	13.253333333333334
M05295:78:000000000-BJNBT:1:1102:13567:1943	12.643333333333333
M05295:78:000000000-BJNBT:1:1102:8950:1942	14.1
M05295:78:000000000-BJNBT:1:1102:11847:1942	12.573333333333334
M05295:78:000000000-BJNBT:1:1102:16662:1939	14.43
M05295:78:000000000-BJNBT:1:1102:12736:1942	12.07
M05295:78:000000000-BJNBT:1:1102:17548:1943	13.843333333333334
M05295:78:000000000-BJNBT:1:1102:22766:1942	12.74
M05295:78:000000000-BJNBT:1:1102:12131:1942	12.756666666666666
M05295:78:000000000-BJNBT:1:1102:10980:1942	13.283333333333333
M05295:78:000000000-BJNBT:1:1102:19676:1942	13.263333333333334
M05295:78:000000000-BJNBT:1:1102:17353:1938	12.193333333333333
M05295:78:000000000-BJNBT:1:1102:15898:1942	13.506666666666666
M05295:78:000000000-BJNBT:1:1102:12535:1942	13.716666666666667
M05295:78:000000000-BJNBT:1:1102:21337:1944	13.073333333333334
M05295:78:000000000-BJNBT:1:1102:17919:1945	13.626666666666667
M05295:78:000000000-BJNBT:1:1102:9733:1945	13.26
M05295:78:000000000-BJNBT:1:1102:12797:1943	12.816666666666666
M05295:78:000000000-BJNBT:1:1102:18668:1945	12.903333333333334
M05295:78:000000000-BJNBT:1:1102:12475:1945	13.886666666666667
M05295:78:000000000-BJNBT:1:1102:22487:1942	11.986666666666666
M05295:78:000000000-BJNBT:1:1102:21723:1943	13.68
M05295:78:000000000-BJNBT:1:1102:14589:1945	13.456666666666667
M05295:78:000000000-BJNBT:1:1102:10677:1944	14.26
M05295:78:000000000-BJNBT:1:1102:12507:1946	12.89
M05295:78:000000000-BJNBT:1:1102:8047:1944	12.756666666666666
M05295:78:000000000-BJNBT:1:1102:19768:1944	12.793333333333333
M05295:78:000000000-BJNBT:1:1102:18728:1942	13.12
M05295:78:000000000-BJNBT:1:1102:9193:1945	13.84
M05295:78:000000000-BJNBT:1:1102:17288:1943	13.856666666666667
M05295:78:000000000-BJNBT:1:1102:18579:1943	12.61
M05295:78:000000000-BJNBT:1:1102:11070:1945	13.95
M05295:78:000000000-BJNBT:1:1102:13552:1943	13.35
M05295:78:000000000-BJNBT:1:1102:9387:1945	13.69
M05295:78:000000000-BJNBT:1:1102:20645:1943	13.91
M05295:78:000000000-BJNBT:1:1102:23675:1945	12.57
M05295:78:000000000-BJNBT:1:1102:19156:1945	12.586666666666666
M05295:78:000000000-BJNBT:1:1102:9892:1944	13.57
M05295:78:000000000-BJNBT:1:1102:8073:1944	15.22
M05295:78:000000000-BJNBT:1:1102:15344:1946	13.996666666666666
M05295:78:000000000-BJNBT:1:1102:10068:1946	13.523333333333333
M05295:78:000000000-BJNBT:1:1102:11137:1946	13.44
M05295:78:000000000-BJNBT:1:1102:13817:1946	13.83
M05295:78:000000000-BJNBT:1:1102:13261:1946	13.766666666666667
M05295:78:000000000-BJNBT:1:1102:11724:1946	13.603333333333333
M05295:78:000000000-BJNBT:1:1102:11453:1946	13.44
M05295:78:000000000-BJNBT:1:1102:10206:1946	13.856666666666667
M05295:78:000000000-BJNBT:1:1102:19373:1946	13.096666666666666
M05295:78:000000000-BJNBT:1:1102:11209:1948	13.176666666666666
M05295:78:000000000-BJNBT:1:1102:14658:1946	13.136666666666667
M05295:78:000000000-BJNBT:1:1102:16126:1947	13.83
M05295:78:000000000-BJNBT:1:1102:15071:1947	13.183333333333334
M05295:78:000000000-BJNBT:1:1102:18310:1947	12.396666666666667
M05295:78:000000000-BJNBT:1:1102:14573:1947	13.706666666666667
M05295:78:000000000-BJNBT:1:1102:14528:1947	14.353333333333333
M05295:78:000000000-BJNBT:1:1102:13074:1949	14.353333333333333
M05295:78:000000000-BJNBT:1:1102:11579:1947	13.673333333333334
M05295:78:000000000-BJNBT:1:1102:20990:1947	13.24
M05295:78:000000000-BJNBT:1:1102:12699:1948	12.583333333333334
M05295:78:000000000-BJNBT:1:1102:17410:1948	14.466666666666667
M05295:78:000000000-BJNBT:1:1102:9585:1948	14.156666666666666
M05295:78:000000000-BJNBT:1:1102:9231:1948	13.093333333333334
M05295:78:000000000-BJNBT:1:1102:8011:1946	13.32
M05295:78:000000000-BJNBT:1:1102:22565:1950	13.68
M05295:78:000000000-BJNBT:1:1102:13238:1948	13.053333333333333
M05295:78:000000000-BJNBT:1:1102:17338:1948	13.163333333333334
M05295:78:000000000-BJNBT:1:1102:23612:1950	12.19
M05295:78:000000000-BJNBT:1:1102:22292:1948	12.22
M05295:78:000000000-BJNBT:1:1102:8331:1948	13.416666666666666
M05295:78:000000000-BJNBT:1:1102:15134:1949	14.62
M05295:78:000000000-BJNBT:1:1102:8529:1947	13.653333333333334
M05295:78:000000000-BJNBT:1:1102:22344:1949	13.516666666666667
M05295:78:000000000-BJNBT:1:1102:12985:1949	13.01
M05295:78:000000000-BJNBT:1:1102:7964:1949	14.06
M05295:78:000000000-BJNBT:1:1102:18630:1950	12.9
M05295:78:000000000-BJNBT:1:1102:9533:1950	14.12
M05295:78:000000000-BJNBT:1:1102:14339:1950	14.583333333333334
M05295:78:000000000-BJNBT:1:1102:10758:1948	13.906666666666666
M05295:78:000000000-BJNBT:1:1102:18200:1950	14.596666666666666
M05295:78:000000000-BJNBT:1:1102:21614:1952	11.646666666666667
M05295:78:000000000-BJNBT:1:1102:19551:1952	13.113333333333333
M05295:78:000000000-BJNBT:1:1102:15784:1950	12.143333333333333
M05295:78:000000000-BJNBT:1:1102:7867:1950	14.653333333333334
M05295:78:000000000-BJNBT:1:1102:10046:1951	14.023333333333333
M05295:78:000000000-BJNBT:1:1102:13422:1951	13.26
M05295:78:000000000-BJNBT:1:1102:16420:1951	12.506666666666666
M05295:78:000000000-BJNBT:1:1102:14487:1952	13.823333333333334
M05295:78:000000000-BJNBT:1:1102:8419:1951	14.566666666666666
M05295:78:000000000-BJNBT:1:1102:18368:1951	13.86
M05295:78:000000000-BJNBT:1:1102:18268:1951	13.92
M05295:78:000000000-BJNBT:1:1102:20137:1951	13.616666666666667
M05295:78:000000000-BJNBT:1:1102:16818:1952	13.763333333333334
M05295:78:000000000-BJNBT:1:1102:7839:1953	13.91
M05295:78:000000000-BJNBT:1:1102:16167:1953	13.1
M05295:78:000000000-BJNBT:1:1102:11045:1948	13.006666666666666
M05295:78:000000000-BJNBT:1:1102:11512:1952	14.383333333333333
M05295:78:000000000-BJNBT:1:1102:23824:1952	12.27
M05295:78:000000000-BJNBT:1:1102:10274:1952	13.5
M05295:78:000000000-BJNBT:1:1102:16551:1952	13.353333333333333
M05295:78:000000000-BJNBT:1:1102:14624:1952	12.876666666666667
M05295:78:000000000-BJNBT:1:1102:7900:1951	13.683333333333334
M05295:78:000000000-BJNBT:1:1102:19179:1952	13.056666666666667
M05295:78:000000000-BJNBT:1:1102:22112:1953	12.046666666666667
M05295:78:000000000-BJNBT:1:1102:8786:1952	13.68
M05295:78:000000000-BJNBT:1:1102:18385:1952	12.726666666666667
M05295:78:000000000-BJNBT:1:1102:20505:1953	13.023333333333333
M05295:78:000000000-BJNBT:1:1102:19003:1950	12.916666666666666
M05295:78:000000000-BJNBT:1:1102:23363:1953	12.39
M05295:78:000000000-BJNBT:1:1102:11295:1953	13.456666666666667
M05295:78:000000000-BJNBT:1:1102:20482:1953	13.686666666666667
M05295:78:000000000-BJNBT:1:1102:15918:1953	13.716666666666667
M05295:78:000000000-BJNBT:1:1102:17673:1953	12.68
M05295:78:000000000-BJNBT:1:1102:13040:1953	13.576666666666666
M05295:78:000000000-BJNBT:1:1102:15728:1953	13.876666666666667
M05295:78:000000000-BJNBT:1:1102:13612:1953	13.216666666666667
M05295:78:000000000-BJNBT:1:1102:13773:1952	13.576666666666666
M05295:78:000000000-BJNBT:1:1102:23223:1953	12.933333333333334
M05295:78:000000000-BJNBT:1:1102:12201:1954	13.89
M05295:78:000000000-BJNBT:1:1102:15246:1954	12.716666666666667
M05295:78:000000000-BJNBT:1:1102:15461:1954	13.286666666666667
M05295:78:000000000-BJNBT:1:1102:12851:1954	13.626666666666667
M05295:78:000000000-BJNBT:1:1102:14267:1954	12.586666666666666
M05295:78:000000000-BJNBT:1:1102:12097:1954	13.316666666666666
M05295:78:000000000-BJNBT:1:1102:19342:1954	13.706666666666667
M05295:78:000000000-BJNBT:1:1102:14753:1954	13.64
M05295:78:000000000-BJNBT:1:1102:11336:1955	13.26
M05295:78:000000000-BJNBT:1:1102:7929:1955	14.103333333333333
